gene,"mRNA (scaled to molecules/cell), V1","mRNA (scaled to molecules/cell), V2","mRNA (scaled to molecules/cell), V3","mRNA (scaled to molecules/cell), V4","mRNA (scaled to molecules/cell), V5","mRNA (scaled to molecules/cell), V6","protein (scaled to molecules/cell), V1","protein (scaled to molecules/cell), V2","protein (scaled to molecules/cell), V3","protein (scaled to molecules/cell), V4","protein (scaled to molecules/cell), V5","protein (scaled to molecules/cell), V6","protein SEM (scaled to molecules/cell), V1","protein SEM (scaled to molecules/cell), V2","protein SEM (scaled to molecules/cell), V3","protein SEM (scaled to molecules/cell), V4","protein SEM (scaled to molecules/cell), V5","protein SEM (scaled to molecules/cell), V6","mRNA (mean-normalized), V1","mRNA (mean-normalized), V2","mRNA (mean-normalized), V3","mRNA (mean-normalized), V4","mRNA (mean-normalized), V5","mRNA (mean-normalized), V6","protein (mean-normalized), V1","protein (mean-normalized), V2","protein (mean-normalized), V3","protein (mean-normalized), V4","protein (mean-normalized), V5","protein (mean-normalized), V6","protein SEM (mean-normalized), V1","protein SEM (mean-normalized), V2","protein SEM (mean-normalized), V3","protein SEM (mean-normalized), V4","protein SEM (mean-normalized), V5","protein SEM (mean-normalized), V6","protein model MAP (mean-normalized), V1","protein model MAP (mean-normalized), V2","protein model MAP (mean-normalized), V3","protein model MAP (mean-normalized), V4","protein model MAP (mean-normalized), V5","protein model MAP (mean-normalized), V6","protein model MAP (scaled to molecules/cell), V1","protein model MAP (scaled to molecules/cell), V2","protein model MAP (scaled to molecules/cell), V3","protein model MAP (scaled to molecules/cell), V4","protein model MAP (scaled to molecules/cell), V5","protein model MAP (scaled to molecules/cell), V6",beta MAP (proteins/(mRNA*hour)),delta MAP (1/hour),half life MAP (hours),beta HDI68 lower bound (proteins/(mRNA*hour)),beta HDI68 upper bound (proteins/(mRNA*hour)),delta HDI68 lower bound (1/hour),delta HDI68 upper bound (1/hour),filter1_model_fits_BH_FDR=0.25,filter2_confidence_intervals<4fold,filter_passed_both
Cops7a,42.334891370556285,15.181065866038626,17.502875939668062,8.446900751103541,4.067654011952933,5.313373053113518,0.0,16502.186682574677,12185.331018563178,18759.517236979464,19940.825469317933,17013.298923932118,2687.492577654541,16502.186682574677,7315.354705422986,7203.5096045092005,13152.06935904853,5918.606079583556,2.7357911628607003,0.9810400946959831,1.131081520943604,0.5458607706385341,0.26286241771758395,0.34336403314359404,0.0,1.173125119131512,0.8662438607547335,1.3335966509650226,1.417574755651988,1.2094596134967441,0.19105135040407517,1.173125119131512,0.5200417693341515,0.5120908050251421,0.9349683911861111,0.42074820723823364,0.008588592909551461,0.9189512483593688,1.2476495107254817,1.3877481846609918,1.2829190931118641,1.1541433702327424,114.85493112093376,12289.100606507098,16684.770151124285,18558.304467450096,17156.42895464576,15434.316038468154,25.436967421383308,0.012894246005802345,53.756317371952775,14.551856916552373,33.24039293963008,0.005471998595052986,0.04649467870618537,True,True,True
Cops8,23.40465539185226,10.120710577359082,7.501232545572027,4.0872100408565535,4.474419413148227,4.132623485754959,12355.585984850242,28041.453417069984,12613.476646225865,40692.83903881255,42328.17996680337,48522.39927405981,10700.251341523299,16758.801140826516,12613.476646225865,14328.43616048732,14488.557744810681,16368.429472310349,2.6140302796566663,1.1303667350756244,0.8378012271736981,0.45649425839592533,0.4997410828755393,0.4615664168225466,0.4016902494065427,0.9116506842035722,0.4100744866426083,1.3229576227791542,1.3761238996384482,1.5775030573296742,0.34787396043857355,0.5448423909855418,0.4100744866426083,0.4658292291413031,0.471034913373608,0.5321510873857143,0.2756058954666773,0.907032741075292,1.1386877740626349,1.217395457130357,1.2264423030435787,1.2348358292214612,8048.22549347197,26487.11130716196,33251.88656359417,35550.303222371134,35814.48863027402,36059.59583761649,65.75371764490889,0.007510758155565266,92.28724533572449,35.544607247399455,86.66691987871019,0.0033357306764666924,0.027441959413910498,True,True,True
Copz1,136.9860712640765,112.3398874086858,107.51766648653238,88.01125621311111,51.65920595180224,35.42248702075679,1404759.5830817248,1646805.3845560546,826791.9037110711,1999597.4101527173,2130322.6901772404,2438110.1984285195,279445.93170776626,677171.0698367038,325088.9763845131,598436.4263657087,524630.7420451981,576831.5377573981,1.5451399043139304,1.2671422815438806,1.2127498465650497,0.9927265067812595,0.5826920927415026,0.39954936805437685,0.8068394710286957,0.9458612002827779,0.4748772318588551,1.1484912693306808,1.2235748046596784,1.4003560228393124,0.16050291483015858,0.38894082258856955,0.18671851105505582,0.3437186942935566,0.3013275691407145,0.3313096834519135,0.7955233025374125,0.9330557165006929,1.0289414557125018,1.0918515691513353,1.0967963926103117,1.0538315634877458,1217600.3668684128,1428102.708112041,1574862.0938765542,1671150.1308938663,1678718.5061237873,1612958.029296505,153.34296168944684,0.0061253025850634595,113.16129626807067,66.84844034685769,239.86478323684483,0.0022690001564839683,0.018251987348147224,True,True,True
Coq4,51.28373019685275,44.025091011512025,40.00657357638414,19.61860819611145,18.71120845498349,11.217120889906315,12239.735344787474,13778.535250134988,20586.308634302433,21153.281757568522,18241.70586814623,18539.1376580607,10599.921744184236,13778.535250134988,20586.308634302433,21153.281757568522,18241.70586814623,18539.1376580607,1.664494747577387,1.4289041079694182,1.2984767553150085,0.6367530242410135,0.6073019274260385,0.3640694374711351,0.7024997335756356,0.7908191696648488,1.1815513917187868,1.2140928198476717,1.0469828923053683,1.064053992887688,0.6083826154283003,0.7908191696648488,1.1815513917187868,1.2140928198476717,1.0469828923053683,1.064053992887688,0.4986408088790732,1.0149757271944306,1.2655821447418465,1.2387343193328044,1.075887578576808,0.9061794212750379,9435.311751259333,19205.432518787384,23947.422412758468,23439.40622542086,20358.01027998399,17146.782192829414,17.88646766136941,0.023074469897793274,30.039571163723004,6.823765008527823,32.83332643384013,0.009268191495574644,0.15426430687351195,True,True,True
Coq5,41.646519153148866,16.69917245264249,8.751437969834031,5.7220940571991745,2.0338270059764665,1.1807495673585595,17729.756815827284,192607.4213809154,65741.92059235931,168125.2167245126,117400.52267634885,96045.7009158846,15354.419805426724,78219.94832399486,38653.477412103064,29544.846758911382,25154.23388982722,45167.12721266796,3.2864214894082093,1.317769655655565,0.6905958623221676,0.45154344844141736,0.16049391195457074,0.09317563221807022,0.16175542262855536,1.757231933325448,0.5997889457985671,1.5338713197416212,1.0710903347176004,0.8762620437882087,0.14008430519621715,0.7136308145995951,0.35265061104936013,0.2695490538097728,0.22949179596836322,0.412077155208399,0.1835035453410932,1.0771550859284489,1.2852603615152451,1.2807525724621975,1.168372212405837,1.0049562223471775,18708.939181969017,109820.37951759994,131037.56601480485,130577.97842982467,119120.33973606482,102459.40921460927,189.2695314309444,0.01058055345137676,65.51142941107223,119.11180854694952,223.29606138437728,0.004795324583197855,0.029067770192579112,True,True,True
Coq6,13.079072130740972,8.602603990755224,3.750616272786013,1.0899226775617474,0.8135308023905866,0.0,11714831.454468647,9096313.342423534,22358186.845587805,6979703.42027855,18953511.246601224,70128.15968201244,10135429.045806108,9046117.18391678,13087593.86522936,6934148.85211868,11268057.89712177,41152.46417841013,2.870762449486053,1.8882098254060053,0.8232333494849708,0.2392302041238377,0.17856417149913245,0.0,1.016138081494445,0.7890092507405874,1.939336914514781,0.6054156622267641,1.6440172127579542,0.0060828782654686825,0.879141579267017,0.7846552633698183,1.1352107431746083,0.601464283867358,0.9773851871664835,0.0035695422645681788,3.835810501256305,1.388362407920646,0.5032114368278067,0.18242614374938226,0.06618014031137161,0.024009369934489263,12561112.775123276,4546464.63190014,1647864.409791798,597390.1380207223,216719.83161116915,78623.3843689616,95.5874969511309,0.053068191573594485,13.061443399643553,22.34598185348917,458.068172965952,0.04222751230574928,0.17416565774254442,True,False,False
Coq9,62.64187178407517,27.83195408773748,27.504519333764094,17.438762840987962,5.287950215538814,3.5422487020756788,363530.47409453365,748416.8046592699,781526.6656313976,785202.9811999486,875756.2230091012,578394.3845853597,104286.43474043877,160118.61204395734,135726.37438375445,66209.00656843894,70459.2683592168,75092.1976081514,2.605603103549003,1.1576765489832943,1.1440568248776084,0.7253693621601621,0.21995350874114963,0.14734065168878288,0.5277701106702362,1.0865444521709404,1.134613035782976,1.1399502760220661,1.271414617684761,0.8397075076690209,0.1514020615230544,0.23245868949305418,0.19704626911348425,0.0961216107426105,0.10229210068924696,0.1090181436393677,0.5436944996180109,1.0103579891394543,1.1642638491891553,1.217632596879501,1.1161731735069709,0.9478778916669082,372763.4153682643,692713.4540460567,798233.1421753719,834823.3903330368,765261.602961248,649876.3561118827,515.3961208635593,0.011721340425780869,59.13548752797769,350.93856994694016,652.4590943149252,0.007268683353474891,0.020872438550631256,True,True,True
Coro1b,107.04187980685371,79.95361356113675,80.01314715276828,57.49342124138218,43.93066332909168,38.37436093915319,484580.13348287,858179.2394164806,1163392.3779562886,989114.326928274,936650.2099078336,1272299.4463435411,127275.73816862644,57216.79490728925,172439.7557757773,122098.00864592148,74702.18284493923,194918.4779348766,1.5787612873418593,1.1792362961224045,1.1801143574002322,0.8479707932681557,0.6479336005343381,0.5659836653330107,0.5097073702085254,0.9026789442369695,1.223718490534662,1.0404034907304105,0.985218919038211,1.3382727852512217,0.13387544662016712,0.06018369315791585,0.18138138227860076,0.12842923305028647,0.07857576185193815,0.2050257076763683,0.6148394596384241,0.9472173491022536,1.1168067855852049,1.1743076620522963,1.1188011035621466,1.0280276400596742,548118.990811573,844428.2638828445,995614.3813646402,1046875.4412817408,997392.2821479136,916469.2730152435,296.6531693653909,0.01715446696760823,40.406220832671416,143.0454748627236,392.28677552436477,0.007244630465364706,0.03546633204193966,True,True,True
Coro1c,133.2000240683357,92.09846625396764,92.51520139538832,74.11474207419883,63.45540258646575,45.45885834330455,554255.2682581502,1486141.035456645,1480152.8889375872,1934905.2186441687,1756224.8688045142,1914636.5062705772,160590.2875126443,229119.01806554603,103723.71859291196,286456.56441232306,326993.3913860778,120529.23221898,1.5957108945238048,1.1033220676821565,1.1083144752282297,0.8878804805016173,0.7601836255800505,0.5445884564841414,0.3643892768333667,0.9770477399056722,0.9731108961720814,1.2720830161500014,1.1546115058348674,1.2587575651040106,0.1055783897500814,0.1506318804403132,0.06819206415000646,0.18832784517938086,0.21497835427153075,0.07924067172799348,0.4077899541550784,0.7998077417871315,1.0413623420987173,1.2019120604906732,1.274550250927437,1.2745776505409632,605528.8601755842,1187637.5700510582,1546322.918492033,1784723.808432596,1892584.534799738,1892625.220590496,352.2890491072999,0.010081514263697943,68.75427266475899,251.72661748712287,422.65309301538076,0.0056848771747155654,0.019648467824500488,True,True,True
Coro2a,262.95818704963426,106.26746106227036,77.51273630424427,70.02753203334228,48.81184814343519,35.42248702075679,121657.03340566297,392414.1550919893,520980.2219929304,603418.756013731,520326.35679403075,441681.4679663919,52785.202161454385,71175.68292783662,62832.46570957839,100924.69841638107,91643.20472889693,48634.721610330926,2.6252054272216294,1.0609059890768033,0.7738373096795509,0.699109844083945,0.4873061002458045,0.35363532969226785,0.280695396340952,0.9054046750100883,1.2020410641650219,1.3922488666483803,1.200532421828276,1.0190775760072812,0.12178961484488263,0.1642213850690284,0.14497134585404425,0.23286034049600993,0.2114454458835696,0.1122133433323407,0.2746443276463066,1.0363593542535574,1.1929194809172898,1.2288486354875272,1.1881472221396392,1.0790809795556806,116481.09106976795,439536.7250376122,505936.40104074357,521174.53525389655,503912.40908703423,457655.6556928037,117.14215479827705,0.01522904013952153,45.51483049553002,85.65767922187095,138.17436364550377,0.010142507434782913,0.0258184653693885,True,True,True
Coro7,20.99535263092629,12.1448526928309,12.502054242620044,5.994574726589612,3.2541232095623465,2.9518739183964,49548.12883061775,76188.08408761409,89928.44983697565,121360.86918235164,114013.97889823135,126184.85419261495,3167.366113477693,16733.947158548,5424.870019528842,12807.28592630546,11510.093741654036,7534.047137995193,2.1778345335284754,1.2597778215024205,1.2968301103701387,0.6218134118954255,0.3375481244217012,0.30619599828183836,0.5150315735010196,0.7919424962305412,0.9347677120235585,1.2614942459303093,1.1851264687271543,1.311637503587417,0.03292341389631215,0.17394221213504577,0.056389199918079155,0.1331262507500896,0.1196424936887855,0.07831319252392722,0.5108069063775047,0.8246845127803301,1.0384233596288392,1.1791942072053616,1.219582604458393,1.2273084095495703,48477.26146168473,78265.28234116832,98549.80440582627,111909.42249036867,115742.41470172806,116475.61910584052,103.14052502310508,0.002426420085953346,285.6666018273609,90.0525210108042,113.24457040901659,0.0013206414395737678,0.0051326522492612285,True,True,True
Cotl1,78.47443278444581,6.072426346415449,10.001643394096037,1.9073646857330582,0.8135308023905866,1.1807495673585595,880573.0269692709,1139494.3524213482,896285.0141145993,991121.1574571802,941431.4234201366,1170738.1619295704,171411.2471488357,149043.27292882954,203454.056751012,75474.94502068358,90250.89606738117,151685.54372202928,4.782589039005409,0.37008129468494233,0.6095456618340228,0.11624348358693704,0.049580269144394194,0.07196025174429434,0.8776995649367495,1.135775985338013,0.8933602811515192,0.9878869577618025,0.9383593699179632,1.1669178408939522,0.1708519026134659,0.1485569189606212,0.20279015098791064,0.07522865722593927,0.08995639178970277,0.1511905675673908,0.9205449116296874,1.095899703931285,1.0688757319660558,1.0314987813565273,0.9708909821778556,0.9122898889385891,909802.5584740952,1083111.0376815335,1056402.4235514842,1019461.6454722192,959561.1125817377,901643.8682573115,300.59116513723166,0.003565499061217463,194.4039722515775,76.43517601237251,534.0742973336949,0.0017862954496580211,0.00707961403575578,True,True,True
Cox11,28.567447022407908,11.638817163962948,10.001643394096037,5.7220940571991745,5.287950215538814,3.5422487020756788,32864.5135609748,39252.57177190255,29598.88071490419,60920.55542500111,44894.09655350217,52069.69954778659,15797.886518820904,36572.26166392531,21675.72566398436,26869.16307473588,18731.88717829633,18627.08308389644,2.6467595940832993,1.078330554646244,0.92664722854511,0.5301491355618657,0.4899259270537543,0.32818756010972633,0.7595795074849464,0.9072231992328592,0.6841027235598535,1.408023441441717,1.0376126725814023,1.203458455699222,0.36512790122408034,0.8452746592690172,0.5009791790674445,0.6210122543568,0.43293985200041024,0.4305175723503867,0.67408848675569,1.056562040473305,1.1345563322397272,1.1204409305273595,1.0500428420615175,0.9643093679424012,29573.408451087733,46353.17379060396,49774.916028574684,49155.649346984974,46067.165467967614,42305.89213683845,65.21453599132519,0.010920924387755116,63.4696437727491,25.777734673580408,106.65974031060215,0.004285535218757767,0.03999919825199126,True,True,True
Cox17,294.6233090503755,247.4513736164296,191.28142991208665,163.21592096487169,102.50488110121391,45.45885834330455,98087.31749318172,108276.61919435217,107245.1971754852,37096.756207433435,276326.16693872213,306891.26937731035,84946.10873816522,70320.81680624401,76929.98973040558,37096.756207433435,66431.9286299774,94077.72519951564,1.692368897280538,1.421404876781787,1.0987546900276388,0.9375413950520738,0.5888063410674429,0.26112379979051914,0.6301629784065825,0.6956242518106509,0.6889978704596824,0.23832849116833196,1.7752602968460616,1.9716261113086901,0.5457371478245657,0.45177680963379113,0.4942375089488,0.23832849116833196,0.426792607613824,0.604403311544979,0.2502700192220123,0.7520451848020845,1.0774920714463496,1.2723336048070009,1.3495228039901828,1.2983363157323702,25082.96277935415,75372.67722846793,107990.13644204363,127517.85671932586,135254.03629088847,130123.94206798586,11.232307017323246,0.008217056302977092,84.35468311307709,5.360747836685754,16.706155533913478,0.004081111598482038,0.07919829448677101,False,True,False
Cox20,147.31165452518775,59.71219240641858,45.00739527343216,24.795740914529752,10.575900431077628,5.313373053113518,158375.9952641144,545565.0341760375,113501.42830779303,369517.07004027633,497380.2572302242,248731.82319621692,137157.63524836698,196013.42615118125,113501.42830779303,204769.67897071264,165887.36767823796,147945.90728071038,3.0195450618500934,1.2239605637055353,0.9225465465218194,0.5082548103522986,0.21678127249476037,0.10891174507549256,0.4915782568770536,1.6933621036829816,0.3522935037443962,1.1469323799594364,1.5438028941605295,0.7720308615756026,0.4257192584036007,0.6083998916073713,0.3522935037443962,0.6355781485813645,0.5148925688214337,0.45920463572691833,0.5763298765629407,1.0624062410834314,1.1787837268350014,1.1747471466671782,1.0733587141120386,0.9343742947394104,151417.44862867016,279122.85823423014,309698.37181928323,308637.85301737423,282000.36916955805,245485.40259165896,85.95424861347004,0.009794436853597918,70.76947770665575,32.10319153612799,143.30449817136406,0.004022370985340012,0.03865793408661844,True,True,True
Cox5a,1399.4607179892835,861.778505662126,565.0928517664262,350.68262150549225,161.89262967572677,118.07495673585596,2200701.1392632714,4293166.975730292,7156992.041322133,8951636.782323984,6802531.261145709,8033937.9029906625,744722.4883189619,839926.4004247986,2211226.9630325777,1028592.7231794652,1827088.696584125,264662.23019277496,2.4289289385178563,1.495718117763875,0.9807852145911855,0.608651001532804,0.2809837304451861,0.20493299714909227,0.35268620397614436,0.6880265278605477,1.146985526524695,1.434596792723969,1.090179345626958,1.2875256032876865,0.11934984843458192,0.13460730696233397,0.35437308129114464,0.16484312953875022,0.29281076163831066,0.04241499022161575,0.2670375882935889,0.8290731923888633,1.1245916909718867,1.260965077822363,1.2803168982454252,1.2380155522778729,1724046.8695971637,5352658.594390336,7260583.788164816,8141037.031464162,8265976.166941625,7992870.408455952,183.29618637669228,0.004899522233275185,141.47240231964352,138.1913586039335,201.4617545364984,0.002588372910289501,0.009032864994906992,True,True,True
Cox5b,1638.3258774296582,951.346794271754,721.3685297991765,449.3206238248304,261.1433875673783,174.75093596906686,1686365.0840682974,1724414.2874985228,3196737.938600668,3937062.776012426,4260274.2449697815,3993978.348625832,553886.993600304,398048.6073352986,1518632.7315511126,665659.0896225407,1201083.489741741,1041445.4012193868,2.342553675433778,1.3602793926626016,1.0314458949244518,0.6424592892595912,0.37339482381914263,0.2498669239004353,0.5382350423968241,0.5503791592401513,1.0202988642076172,1.256587419999135,1.3597464217721795,1.2747530923840924,0.17678342151410154,0.12704467796988284,0.48470011646571437,0.21245758211530266,0.3833483206754355,0.332396830896786,0.3577770386392436,0.8357329818013451,1.091676141868734,1.2256856404437344,1.2571785404850653,1.2319496567618766,1008764.0155723605,2356376.3674567877,3078016.4450029456,3455860.59179758,3544655.849393038,3473522.1898664017,60.7546268091525,0.0048184475409014885,143.852802106104,43.10725639103258,76.9669421854842,0.0022114408632501986,0.013536973500943395,True,True,True
