,Pzero_mode,beta_HDI68_left,beta_HDI68_right,beta_HDI95_left,beta_HDI95_right,beta_mode,beta_p16,beta_p50,beta_p84,delta_HDI68_left,delta_HDI68_right,delta_HDI95_left,delta_HDI95_right,delta_mode,delta_p16,delta_p50,delta_p84,model_HDI0.68_left_tp1,model_HDI0.68_left_tp2,model_HDI0.68_left_tp3,model_HDI0.68_left_tp4,model_HDI0.68_left_tp5,model_HDI0.68_left_tp6,model_HDI0.68_right_tp1,model_HDI0.68_right_tp2,model_HDI0.68_right_tp3,model_HDI0.68_right_tp4,model_HDI0.68_right_tp5,model_HDI0.68_right_tp6,model_HDI0.95_left_tp1,model_HDI0.95_left_tp2,model_HDI0.95_left_tp3,model_HDI0.95_left_tp4,model_HDI0.95_left_tp5,model_HDI0.95_left_tp6,model_HDI0.95_right_tp1,model_HDI0.95_right_tp2,model_HDI0.95_right_tp3,model_HDI0.95_right_tp4,model_HDI0.95_right_tp5,model_HDI0.95_right_tp6,pp_pval,"protein model MAP (mean-normalized), V1","protein model MAP (mean-normalized), V2","protein model MAP (mean-normalized), V3","protein model MAP (mean-normalized), V4","protein model MAP (mean-normalized), V5","protein model MAP (mean-normalized), V6","protein model MAP (scaled to molecules/cell), V1","protein model MAP (scaled to molecules/cell), V2","protein model MAP (scaled to molecules/cell), V3","protein model MAP (scaled to molecules/cell), V4","protein model MAP (scaled to molecules/cell), V5","protein model MAP (scaled to molecules/cell), V6"
Magoh,350667.13996574807,439.6170205242652,1023.5127356814755,160.6665932123426,1382.210947990821,758.5296335661928,350.8235489266348,631.5735307821712,905.1254562292647,0.007385347796791173,0.015554202675768073,0.003757194197874051,0.01964499908188193,0.01180325468920635,0.006314618192864943,0.010101716162848787,0.013968537602663979,305305.49409458146,489144.4792840624,496353.01095906453,456587.7156262654,415633.4483027937,367426.44936960295,460705.1537032854,575828.4187587237,564695.5683862569,501679.2629787481,462949.7517602092,426019.93049770046,234753.37282190268,454688.0198327154,460014.935485557,430917.7989059953,391393.3496953253,337301.6204375397,524672.3889115936,618000.0624464451,590820.6132184711,521685.6755160999,483623.1909001148,452234.0797057264,0.605,0.7633884952117209,1.1930827982905046,1.1756482697162334,1.0591595392435544,0.9560736508169059,0.8526472467210805,350667.13996574807,548049.8268484242,540041.1702991856,486531.3647292626,439178.23602462397,391668.6893800075
Magt1,271878.5315362497,29.01179131133192,110.37719649826255,9.547882098573687,162.9560588408857,78.9839179657102,24.321202560166725,54.580109055873685,98.13965896837884,0.0075551929695323395,0.02286414715059093,0.0036226466850274286,0.03415500729014232,0.016709279644940768,0.006721199912067212,0.012358869175727628,0.020712297643291633,226959.4003650128,307116.19111936487,297438.510429208,266828.70693635585,223163.2566808108,166250.68625702226,329601.4564936118,390217.7170648214,374743.4068052113,341063.41151303746,303687.519357991,259902.82534282023,181851.02394431434,270487.2104085361,258116.558380732,227188.66315873503,178149.6384277836,118946.81549088836,378710.9298744474,437947.20300374075,414331.9810279466,376287.2492023936,340523.29287776,304443.3629113776,0.1595,0.9217643072122765,1.2716384503418219,1.2138010536274808,1.0631449277615783,0.8644364766214548,0.6652147844353881,271878.5315362497,375075.48493559426,358016.08443208435,313579.3819617542,254969.42985457426,196208.0949906491
Mal2,165673.48544539284,186.1115282941983,385.6150434279005,114.25906000995509,549.8755690553052,284.54791388364237,178.18500661837336,258.3218408774821,370.95931408084186,0.003726463825783305,0.016915573838033555,0.0015406823984510098,0.029969595401120083,0.008930452609575224,0.0033743641852622018,0.007436016290354791,0.015337206343717215,90148.60369288584,463520.71082449437,517384.06869545893,502930.48332461796,491739.33137288905,438821.7096044536,229303.2403957904,715703.4834468294,761786.4881119893,766687.9257452484,787051.8906975491,767457.7746080143,37390.97007058488,397383.4523255389,402218.9703934678,384678.4511771679,345372.2016803401,275346.64919900976,299803.6906819201,907809.9886444481,868926.1775114023,885717.2539818344,896383.9470063838,896021.4623742828,0.6779999999999999,0.28929659914993405,1.113817949855031,1.1858009500016389,1.1750607744597863,1.1455111763823105,1.0905125501513002,165673.48544539284,637857.8332629764,679080.8360986372,672930.1854461839,656007.8126239971,624511.3687350128
Man1a2,11.200241963574172,10.06351238216199,23.338662478159737,6.684055494477756,34.760851024246996,18.32925425882631,9.993927178043595,15.027192045401579,23.217110122660653,0.007198957593368419,0.029402508257777665,0.0027160788212269677,0.04756076701343309,0.016665348996521386,0.006261749190781076,0.013929076664561021,0.02628964850872237,1.8823207541302052,12873.851050196448,18095.12479500601,18631.211756317694,16766.546107471102,13221.532599718856,3245.6967654375303,22987.857584262496,29457.262415331632,29684.11690396649,28087.143795459502,25488.097609913573,1.8823207541302052,9022.997390023009,13210.142850693303,13625.127341234138,11533.297155540413,8733.372464864851,6667.324658322193,29677.77283423062,35976.461889732665,35783.528678557566,33682.71887966353,31950.204731778187,0.7275,0.0005806665616937302,0.9860788045910932,1.345218129934515,1.3820243804679944,1.2352817418103554,1.0508162766343476,11.200241963574172,19020.07440269566,25947.367289594717,26657.308138512297,23826.848856433346,20268.769262753754
Man2a1,53543.022080951436,28.236258557583263,63.74729128066551,15.489235954430363,88.69830758960002,50.15103187821801,25.802084579066875,41.27090897788199,59.85738658447573,0.0028610688887456466,0.008256807888087546,0.001351538231762334,0.01192372393486883,0.005842579117802984,0.0024452820022778177,0.004528083316202867,0.0073436826892914284,44427.739047430194,80281.22637993956,85992.27665830143,85678.46247662161,84381.15536003109,79915.67015250477,71187.10555959599,91636.28819903123,95359.81931294943,94091.31723521727,94391.06059335588,92481.69925154492,32910.65948537622,73351.91922807241,82288.47340875037,81684.46891622193,79132.75005271964,74835.67032416246,84967.82065456515,96525.53622099508,100825.89801918881,98504.28270062117,98647.27954449967,98542.81457532523,0.397,0.6463413796692867,1.0354744405426226,1.10433403957901,1.0915705423787636,1.0852628476070705,1.0370167502232472,53543.022080951436,85778.86636718616,91483.20643833748,90425.87631230931,89903.34588015056,85906.6315449744
Man2b1,1421.9774144708701,4.778327762408107,24.336911123029775,2.0268789626967543,76.2179255273759,11.354142901308313,4.927578641957886,10.793999736693541,25.156748628966152,0.008251965609300069,0.07145400826951377,0.0028838002646231118,0.1872436302290092,0.01590877332406204,0.007628507509966495,0.02186527998405626,0.06668334059215157,528.49789843381,2265.187861738153,1904.0763332609167,1106.1508163902654,740.2815395392255,234.3880152118906,3498.278816724488,5049.958404358571,4746.854885699289,3957.7046737250985,3424.623116484,2693.6727738534078,5.243937355679918,808.0247998765911,841.678073156451,339.99237376151865,213.69063264390167,93.53005430425331,5176.4256322147585,6533.77715807635,6152.183694362127,5493.718145391352,5215.124159954164,4855.2429672274075,0.5585,0.4645236308042822,1.1359283596846357,1.2685462771299911,1.1752682827280316,1.0543991385479852,0.9013343111050742,1421.9774144708701,3477.2493040489785,3883.212899560682,3597.6747858654257,3227.6759704491556,2759.12127669364
Manba,21.67262078494116,3.4579139946218382,19.982616590949835,1.4508679210180568,52.70630323356109,10.810382785751694,3.5330995644847913,8.111704422619457,20.50473167106747,0.012367443008061174,0.10130754522290394,0.004148192891618774,0.2802393358049,0.03648610472111799,0.012084004320120818,0.03801672478092105,0.09966321787838904,0.08467662878570081,541.037395659405,602.7651342233938,367.69182695841863,145.8587339792659,6.947566453866978,641.1897646017169,1827.9267251926833,1895.9274891791208,1578.2886814914618,1151.317352184125,757.109616420274,0.08467662878570081,240.4717114106149,155.86542229374956,124.58002720418156,54.75800415932295,6.947566453866978,1284.6948158274056,2945.656021531277,2594.9350018251744,2380.806783869903,2144.350348419563,1846.9756892850767,0.3965,0.02063542195502842,1.457169154724225,1.5385065968915235,1.3331427156742295,1.0230582689372976,0.6274878418176949,21.67262078494116,1530.410891460149,1615.8365999118917,1400.1505078006735,1074.4802772580795,659.0272819481735
Manf,2024666.838623605,36.36945091217814,176.14693321271736,9.224159090079182,255.52463417365675,113.75094955280234,25.100161843032108,68.1972471248736,135.7935937949412,0.002390865749802691,0.005787195823482117,0.0016121519556548452,0.008697161924130314,0.004943707453286226,0.002321791316558664,0.0036559404002608972,0.005658873473915543,1950213.4235085328,1992709.1198493047,1940228.448394467,1861148.450439474,1743300.3988062742,1589296.1507937866,2129088.116412818,2184670.7159936232,2108560.98661618,1996826.4687665715,1891126.1497805864,1792321.0958098797,1860873.4984222536,1939740.143513217,1879988.0708453709,1802014.1657960129,1664268.7011635506,1479789.8103049132,2218567.940947993,2320987.8897916363,2196939.4299832107,2062966.4156002128,1954982.6970872574,1878889.2420798417,0.59,1.0413371210678675,1.1135421741152118,1.0677184179442702,1.0010981294282366,0.9262216188184169,0.8500825386259969,2024666.838623605,2165054.7817097986,2075959.8693481444,1946430.3575223966,1800848.3121343593,1652811.4586792435
Maoa,2595201.559514669,201.77263890567392,241.50121968661446,181.5688305427443,260.15883903058153,222.98857484704317,200.13933562104506,219.83419904435053,239.76361541066825,0.002213121631027168,0.004189725343720743,0.0014210324122144774,0.005373329706217123,0.003224726906376268,0.0020850879838785023,0.0030247217831814756,0.0040305937183818304,2388986.6685340144,4918314.353246593,6455280.02781197,7191205.716423855,7162436.003044024,6823072.029039007,2813666.656582818,5162224.885670977,6752406.06222639,7515323.97576923,7523663.39153997,7317146.631602063,2158460.2673421092,4794766.8189034825,6338822.005393527,7018103.869323475,6996157.521310123,6581247.263455712,3011030.035558198,5285007.083877249,6926733.634903095,7648940.571845642,7706683.018763716,7532098.496587267,0.0,0.43249057754645637,0.8423160793125137,1.1051825613791295,1.2263853287940452,1.2247900691405411,1.1688353838273142,2595201.559514669,5054399.138675589,6631754.899981482,7359043.833759225,7349471.323846776,7013709.8202994745
Maob,430700.2500495659,540.6805786463121,686.2797962145567,484.0294263243892,771.6451524583148,634.0806503467031,543.586682839386,613.1913315761926,690.6056120366354,0.001948186477551659,0.004994350692468129,0.0010294976615242456,0.006861983740421748,0.003478422488615372,0.0017288034052076722,0.0029595116381291664,0.004575848272477535,255721.64120128672,1800843.3607405256,2430425.47063556,2642137.8523571384,2585604.5771656497,2394439.31092633,616123.4278795443,2017498.7064902775,2648124.449914307,2841363.4912673617,2797365.5884041525,2675505.818191206,103499.6723176858,1716019.322300019,2345368.405050198,2557477.7335998896,2462772.3025370645,2248443.9986835853,803810.3176922335,2141614.661029357,2767176.572137637,2944399.117781475,2862745.072054898,2782887.987293829,0.7675,0.2006966526623632,0.9043288296875885,1.1962800151157849,1.2885150727232972,1.2439893065444705,1.1661901232664957,430700.2500495659,1940713.2501045342,2567248.1070547025,2765186.9458340574,2669633.4905448374,2502674.4145115805
Map10,12141.158180316832,34.63685257034819,353.96631566079026,7.292252045506425,744.1988605309192,158.24261763955465,24.7334043244172,94.69277488876634,269.61057847536676,0.005499052055451426,0.03268491131193045,0.002277361544658872,0.08498213034392263,0.012243301941703087,0.0054274205442235825,0.013511663604019414,0.03233334524321132,6879.042983798494,6507.046466343321,6524.110312346183,5536.508913362595,3111.2596588580354,2817.53219703612,21569.36054355613,17322.789071634124,17722.848978333986,17834.309524737444,14831.730263612404,14332.34145773338,680.0090377987399,1496.7682692162275,1760.1979734526751,258.9806693865741,95.02568065134555,93.54774474547465,27235.176472038867,21593.057611862194,23459.00669554605,23983.88676748953,21071.224910222674,20778.564167095275,0.865,0.9183232967867907,0.9514430888851096,1.0677011405538572,1.1360203378489673,0.989309433447903,0.9372027024773724,12141.158180316832,12579.035163479393,14116.083608166107,15019.332152567116,13079.66634713322,12390.762923702694
Map2k1,37781.993519670876,71.86318876143226,126.5332483415715,54.73952834324667,175.55973457550357,99.7622992670833,72.31393053679994,94.51679827815298,127.62937605183822,0.0038266649132467135,0.016757109342632984,0.001643989356671699,0.028959349266196706,0.008268617439969164,0.003385583930096876,0.0074395415021249155,0.015081762628487256,24721.81534972284,87303.30019748758,142653.8357252173,178006.33303709773,188099.65162876266,204180.33590283664,58358.90421893178,119223.80412502628,188556.2317117481,233275.51875508495,252760.0824950224,284200.40065678634,5184.650848143887,73759.91552130316,120565.17517397794,150214.20824636714,164099.1892722319,166765.55200708006,71409.37584823313,136645.51779803383,209344.72857713554,257166.6056160747,288055.228174479,319320.47206709656,0.682,0.22270200969994128,0.6137636000087485,0.9971079465595338,1.2625675531602287,1.378879928874082,1.524978961697465,37781.993519670876,104126.64164721509,169162.03866360788,214197.97322852383,233930.6798682138,258716.77281277464
Map2k2,15992.71216529192,4.102333206321941,14.14050332176469,2.462743225351963,33.859634677174526,8.980646804916514,4.480944154566836,7.90531875965004,15.890535309091879,0.010347744013003467,0.06297685996724475,0.0035424266282682204,0.15278856418799797,0.027268641020395244,0.009717127022474943,0.02531859945038734,0.06008318420148265,4193.302904928321,43382.45599412041,55125.83884928263,57370.395229555426,54529.59805643004,52768.73718095798,26430.79269758019,74273.12365354711,80976.70700045969,84792.33969309193,85891.52967551378,87626.86793371532,439.3455979822447,34889.52299073892,45926.46177823213,42438.266602791824,43181.868714249715,36932.47968897061,38714.936201741766,97343.14404149444,95370.41832931396,96244.21188954143,104018.97999032463,104632.5316566049,0.8225,0.24812576901765687,1.0031646111987904,1.187334737548924,1.2082585951473033,1.1869764906845508,1.1661397964027744,15992.71216529192,64658.02784138707,76528.5394445311,77877.1669300327,76505.4489811394,75162.4395249111
Map2k3,16605.565532507746,18.45303637898399,57.68788390476841,10.616397095075685,120.8728774886889,40.79996470840826,19.67644359951338,34.01512060847482,62.18484218524129,0.008814135146094675,0.046982513310828894,0.002807857152012642,0.09152698143596295,0.022456926665627343,0.007336579008427692,0.018593983204060322,0.039977626846962544,9572.993455810943,40717.43085586317,49285.20791166882,47600.990237244696,44806.67303782281,48159.585002746135,33546.74759386878,65991.74960380442,71242.92169502277,70734.34483939517,71006.57570705385,76897.69910516562,374.6221402007068,31614.19324583043,38647.51814552372,36334.49653401629,33678.893926834404,37221.839164698176,41604.04605308663,82685.30796084105,81981.61457552362,80457.62437143437,82627.57204868838,92879.97316373372,0.8455,0.306777247392352,1.0310570036983506,1.175637491901041,1.1521204014917596,1.1246570420281938,1.2097508134883028,16605.565532507746,55810.15146396049,63636.15809248071,62363.19997956765,60876.63401292084,65482.68029047247
Map2k4,5713.613152927815,3.8919485776393374,16.023727367206387,1.6832415357798485,38.021808857837264,8.59769323478238,3.8949692777027543,7.66725481361705,16.05947926834263,0.007554046670656907,0.05533065083418578,0.0026728727149375655,0.150214703492712,0.020897413368121207,0.007776719196963422,0.0213428371212995,0.05703650502252216,3500.120416960696,6243.853857735224,6348.421780613206,5369.727674371213,3629.811636876023,2167.4603554193923,8766.011414915884,10977.57473560973,11558.550469030193,11215.041468816304,10004.332616665806,8672.444259546986,728.965679516662,4235.813617092875,3394.404262059537,2474.267574950232,1729.788740500584,732.0312993968147,10594.025476219078,13830.97233147596,14005.710379393307,13936.567008767872,14108.785735436612,13136.513507059262,0.6829999999999999,0.6722226074277113,1.1140255228805471,1.2021984616628176,1.1190264005997024,1.025320937001713,0.8672060704275091,5713.613152927815,9468.754561206964,10218.187944125219,9511.259946174134,8714.802398631378,7370.891659317323
Map4,62237.37112569773,109.37046899621043,194.93337961085538,86.8061100858925,283.495623682531,162.51347809622553,114.25012676994695,149.01367087578828,205.4838609331089,0.0037852217066784437,0.016107385505276992,0.0017396986226550022,0.02936473938722126,0.009337556334712458,0.0035425295829635446,0.007803148268927432,0.015190283070279502,51804.97160088464,106090.91325428053,144497.84770513675,178713.16950763264,187928.19660401333,208592.01656387447,74278.99875210086,129402.22718255412,175227.14114347688,216852.8310391213,234097.9082342081,266153.12479300256,41667.15913456101,94548.84221103453,130251.5967008012,160747.33167035188,166383.97793812593,180412.55054174137,85619.33109004155,141877.3964179721,188580.03622844585,235719.7570947952,257767.72277382872,295522.2238627124,0.7235,0.37457970524617357,0.716296219611475,0.9705327827424224,1.2044457064797192,1.3063404798296312,1.4278051060905783,62237.37112569773,119014.43946781754,161256.49132405405,200121.71878256672,217051.79464073313,237233.45135456536
